temp,pressure,humidity,precipitation,cloud,gust,condition
35.4,1002.0,16,0.0,0,22.3,Clear
35.3,1002.0,16,0.0,0,23.2,Clear
35.1,1002.0,16,0.0,0,24.0,Clear
35.0,1003.0,17,0.0,0,24.8,Clear
36.4,1003.0,15,0.0,0,22.7,Clear
37.9,1003.0,14,0.0,0,20.5,Clear
39.3,1004.0,13,0.0,0,18.4,Clear
40.8,1003.0,12,0.0,0,14.9,Clear
42.4,1003.0,11,0.0,0,11.4,Clear
43.9,1002.0,10,0.0,0,7.9,Clear
44.1,1002.0,9,0.0,1,8.6,Clear
44.2,1001.0,9,0.0,1,9.4,Clear
44.4,1000.0,8,0.0,2,10.1,Clear
43.9,1000.0,8,0.0,3,10.8,Clear
43.3,1000.0,8,0.0,5,11.5,Clear
42.8,999.0,8,0.0,6,12.2,Clear
42.2,1000.0,9,0.0,6,12.0,Clear
41.5,1000.0,9,0.0,7,11.8,Clear
40.9,1000.0,10,0.0,7,11.5,Clear
40.4,1001.0,10,0.0,7,13.1,Clear
39.8,1001.0,10,0.0,6,14.6,Clear
39.3,1001.0,11,0.0,6,16.2,Clear
38.5,1001.0,11,0.0,6,20.5,Clear
37.7,1001.0,12,0.0,6,24.8,Clear
36.9,1001.0,13,0.0,5,29.2,Clear
36.7,1001.0,13,0.0,3,27.1,Clear
36.6,1001.0,13,0.0,2,25.1,Clear
36.4,1002.0,13,0.0,0,23.0,Clear
37.6,1002.0,11,0.0,0,22.9,Clear
38.9,1002.0,10,0.0,0,22.8,Clear
40.1,1003.0,8,0.0,0,22.7,Clear
41.1,1002.0,8,0.0,1,20.6,Clear
42.0,1002.0,8,0.0,2,18.6,Clear
43.0,1001.0,8,0.0,2,16.6,Clear
43.3,1000.0,7,0.0,5,15.0,Clear
43.6,1000.0,7,0.0,7,13.4,Clear
43.9,999.0,7,0.0,9,11.9,Clear
43.6,999.0,7,0.0,9,10.2,Clear
43.2,998.0,7,0.0,9,8.5,Clear
42.9,998.0,7,0.0,10,6.8,Clear
42.1,999.0,8,0.0,7,7.1,Clear
41.3,999.0,8,0.0,5,7.3,Clear
40.5,999.0,9,0.0,3,7.6,Clear
39.7,999.0,9,0.0,2,10.0,Clear
39.0,1000.0,10,0.0,1,12.4,Clear
38.2,1000.0,11,0.0,0,14.8,Clear
37.6,1000.0,12,0.0,0,14.6,Clear
37.1,1000.0,13,0.0,0,14.5,Clear
36.5,1000.0,14,0.0,0,14.4,Clear
36.4,1000.0,15,0.0,0,15.2,Clear
36.3,1001.0,15,0.0,0,16.1,Clear
36.2,1001.0,16,0.0,0,16.9,Clear
37.1,1002.0,15,0.0,0,19.6,Clear
37.9,1002.0,15,0.0,0,22.2,Clear
38.8,1003.0,14,0.0,0,24.8,Clear
40.0,1002.0,13,0.0,1,22.7,Clear
41.3,1002.0,11,0.0,1,20.5,Clear
42.5,1001.0,10,0.0,2,18.4,Clear
42.6,1000.0,10,0.0,2,18.4,Clear
42.8,1000.0,10,0.0,3,18.4,Clear
42.9,999.0,10,0.0,3,18.4,Clear
42.4,999.0,10,0.0,2,19.3,Clear
42.0,999.0,11,0.0,1,20.3,Clear
41.5,999.0,12,0.0,0,21.2,Clear
40.7,999.0,12,0.0,0,21.0,Clear
40.0,999.0,13,0.0,0,20.8,Clear
39.2,1000.0,14,0.0,0,20.5,Clear
38.7,1000.0,14,0.0,0,20.2,Clear
38.3,1000.0,15,0.0,0,19.8,Clear
37.8,1000.0,15,0.0,0,19.4,Clear
37.2,1000.0,16,0.0,0,20.2,Clear
36.6,1000.0,16,0.0,0,20.9,Clear
36.0,1000.0,17,0.0,0,21.6,Clear
35.7,1000.0,17,0.0,0,23.2,Clear
35.4,1001.0,17,0.0,1,24.7,Clear
35.1,1001.0,17,0.0,1,26.3,Clear
35.9,1002.0,17,0.0,1,22.9,Clear
36.8,1002.0,17,0.0,2,19.6,Clear
37.6,1002.0,17,0.0,3,16.2,Clear
38.6,1002.0,16,0.0,3,15.0,Clear
39.6,1001.0,16,0.0,3,13.8,Clear
40.6,1001.0,15,0.0,3,12.6,Clear
41.5,1000.0,14,0.0,3,12.6,Clear
42.4,1000.0,13,0.0,2,12.6,Clear
43.3,999.0,12,0.0,2,12.6,Clear
42.7,999.0,13,0.0,2,13.7,Clear
42.2,999.0,13,0.0,2,14.8,Clear
41.6,999.0,14,0.0,2,15.8,Clear
40.7,999.0,14,0.0,2,16.1,Clear
39.8,1000.0,15,0.0,3,16.3,Clear
38.9,1000.0,16,0.0,3,16.6,Clear
38.5,1000.0,17,0.0,3,17.0,Clear
38.0,1000.0,17,0.0,3,17.5,Clear
37.6,1001.0,18,0.0,4,18.0,Clear
37.0,1000.0,18,0.0,3,22.6,Clear
36.3,1000.0,19,0.0,3,27.1,Clear
35.7,1000.0,19,0.0,2,31.7,Clear
35.6,1001.0,21,0.0,2,30.7,Clear
35.4,1001.0,22,0.0,2,29.8,Clear
35.3,1002.0,23,0.0,2,28.8,Clear
36.1,1003.0,23,0.0,2,25.3,Clear
37.0,1003.0,22,0.0,1,21.8,Clear
37.8,1004.0,22,0.0,1,18.4,Clear
39.1,1003.0,19,0.0,2,17.9,Clear
40.5,1003.0,16,0.0,2,17.4,Clear
41.8,1003.0,13,0.0,3,16.9,Clear
41.9,1002.0,13,0.0,2,16.4,Clear
42.1,1001.0,12,0.0,2,16.0,Clear
42.2,1000.0,12,0.0,1,15.5,Clear
41.9,1000.0,12,0.0,1,15.0,Clear
41.5,1000.0,13,0.0,1,14.5,Clear
41.2,1000.0,13,0.0,1,14.0,Clear
40.5,1000.0,15,0.0,1,15.7,Clear
39.8,1000.0,16,0.0,1,17.4,Clear
39.1,1001.0,18,0.0,1,19.1,Clear
38.3,1001.0,19,0.0,1,23.0,Clear
37.5,1001.0,21,0.0,1,27.0,Clear
36.7,1001.0,23,0.0,2,31.0,Clear
36.2,1001.0,24,0.0,1,31.6,Clear
35.8,1001.0,25,0.0,1,32.2,Clear
35.3,1001.0,27,0.0,1,32.8,Clear
35.2,1001.0,28,0.0,1,32.5,Clear
35.2,1001.0,30,0.0,0,32.3,Clear
35.1,1002.0,31,0.0,0,32.0,Clear
35.8,1002.0,31,0.0,2,30.1,Clear
36.5,1003.0,30,0.0,3,28.2,Clear
37.2,1003.0,30,0.0,5,26.3,Clear
37.8,1003.0,27,0.0,7,23.6,Clear
38.4,1002.0,25,0.0,10,21.0,Clear
39.0,1002.0,23,0.0,13,18.4,Clear
39.2,1001.0,22,0.0,12,17.3,Clear
39.4,1000.0,20,0.0,10,16.2,Clear
39.6,1000.0,19,0.0,9,15.1,Clear
39.3,999.0,19,0.0,7,17.4,Clear
38.9,999.0,19,0.0,6,19.7,Clear
38.6,999.0,19,0.0,4,22.0,Clear
37.9,999.0,20,0.0,3,24.8,Clear
37.2,999.0,21,0.0,1,27.7,Clear
36.5,999.0,22,0.0,0,30.6,Clear
36.2,999.0,22,0.0,0,32.5,Clear
36.0,999.0,22,0.0,0,34.4,Clear
33.2,1003.0,17,0.0,0,20.5,Clear
33.1,1002.0,18,0.0,0,16.9,Clear
32.9,1002.0,19,0.0,0,13.3,Clear
32.8,1002.0,19,0.0,0,9.7,Clear
33.1,1002.0,19,0.0,0,8.6,Clear
33.5,1003.0,19,0.0,0,7.6,Clear
33.8,1003.0,20,0.0,0,6.5,Clear
35.3,1004.0,18,0.0,1,7.2,Clear
36.7,1004.0,16,0.0,1,7.9,Clear
38.2,1004.0,15,0.0,1,8.6,Clear
38.8,1004.0,14,0.0,1,12.5,Clear
39.3,1003.0,13,0.0,0,16.3,Clear
39.9,1003.0,12,0.0,0,20.2,Clear
40.1,1002.0,11,0.0,0,21.2,Clear
40.4,1001.0,10,0.0,0,22.3,Clear
40.6,1000.0,10,0.0,0,23.4,Clear
39.9,1000.0,10,0.0,0,22.9,Clear
39.1,1000.0,11,0.0,0,22.4,Clear
38.4,1000.0,12,0.0,0,22.0,Clear
37.6,1001.0,12,0.0,0,19.9,Clear
36.7,1001.0,13,0.0,0,17.9,Clear
35.9,1002.0,14,0.0,0,15.8,Clear
35.2,1002.0,17,0.0,0,15.1,Clear
34.4,1002.0,19,0.0,0,14.4,Clear
33.7,1003.0,21,0.0,0,13.7,Clear
32.3,1002.0,29,0.0,0,17.6,Clear
30.9,1002.0,37,0.0,0,21.6,Clear
29.5,1002.0,44,0.0,0,25.6,Clear
30.1,1002.0,47,0.0,0,24.0,Clear
30.6,1003.0,50,0.0,0,22.4,Clear
31.2,1003.0,52,0.0,1,20.9,Clear
33.8,1003.0,42,0.0,1,17.8,Clear
36.3,1003.0,31,0.0,1,14.6,Clear
38.9,1004.0,21,0.0,2,11.5,Clear
39.9,1003.0,18,0.0,2,10.9,Clear
40.8,1003.0,15,0.0,1,10.3,Clear
41.8,1002.0,13,0.0,1,9.7,Clear
41.9,1002.0,13,0.0,1,9.4,Clear
42.1,1001.0,13,0.0,0,9.0,Clear
42.2,1000.0,13,0.0,0,8.6,Clear
41.7,1000.0,15,0.0,0,8.9,Clear
41.3,1000.0,17,0.0,0,9.1,Clear
40.8,1000.0,20,0.0,0,9.4,Clear
39.7,1001.0,23,0.0,0,12.7,Clear
38.5,1001.0,26,0.0,0,16.1,Clear
37.4,1002.0,29,0.0,0,19.4,Clear
36.2,1002.0,31,0.0,0,22.3,Clear
34.9,1002.0,34,0.0,0,25.2,Clear
33.7,1002.0,37,0.0,0,28.1,Clear
32.0,1002.0,41,0.0,0,30.0,Clear
30.4,1002.0,45,0.0,0,31.9,Clear
28.7,1002.0,50,0.0,0,33.8,Clear
29.3,1002.0,48,0.0,0,31.3,Clear
30.0,1002.0,47,0.0,0,28.8,Clear
30.6,1002.0,45,0.0,0,26.3,Clear
32.8,1003.0,39,0.0,0,23.0,Clear
34.9,1003.0,32,0.0,0,19.8,Clear
37.1,1003.0,25,0.0,0,16.6,Clear
38.3,1002.0,21,0.0,1,17.0,Clear
39.6,1002.0,16,0.0,1,17.5,Clear
40.8,1001.0,11,0.0,2,18.0,Clear
40.7,1000.0,11,0.0,3,18.1,Clear
40.7,1000.0,11,0.0,4,18.2,Clear
40.6,999.0,10,0.0,5,18.4,Clear
39.9,999.0,11,0.0,4,16.8,Clear
39.3,999.0,12,0.0,3,15.2,Clear
38.6,999.0,13,0.0,3,13.7,Clear
37.4,999.0,14,0.0,2,14.4,Clear
36.2,1000.0,16,0.0,1,15.1,Clear
35.0,1001.0,17,0.0,0,15.8,Clear
33.9,1001.0,22,0.0,0,18.6,Clear
32.8,1001.0,26,0.0,0,21.4,Clear
31.7,1001.0,31,0.0,0,24.1,Clear
30.7,1001.0,38,0.0,0,28.6,Clear
29.7,1001.0,44,0.0,0,33.0,Clear
28.7,1001.0,51,0.0,0,37.4,Clear
29.5,1002.0,46,0.0,0,34.8,Clear
30.2,1002.0,41,0.0,0,32.2,Clear
31.0,1002.0,36,0.0,0,29.5,Clear
33.1,1002.0,29,0.0,0,25.4,Clear
35.3,1002.0,22,0.0,0,21.4,Clear
37.4,1002.0,14,0.0,0,17.3,Clear
38.6,1002.0,12,0.0,0,19.0,Clear
39.7,1001.0,10,0.0,0,20.6,Clear
40.9,1000.0,8,0.0,0,22.3,Clear
41.1,1000.0,8,0.0,0,22.8,Clear
41.2,999.0,8,0.0,0,23.3,Clear
41.4,998.0,8,0.0,0,23.8,Clear
40.9,998.0,8,0.0,0,20.0,Clear
40.3,998.0,9,0.0,0,16.3,Clear
39.8,998.0,9,0.0,0,12.6,Clear
38.8,999.0,10,0.0,0,11.6,Clear
37.8,999.0,10,0.0,0,10.7,Clear
36.8,1000.0,11,0.0,0,9.7,Clear
35.6,1000.0,14,0.0,0,12.8,Clear
34.3,1000.0,16,0.0,0,16.0,Clear
33.1,1000.0,19,0.0,0,19.1,Clear
31.7,1000.0,27,0.0,0,24.6,Clear
30.3,1000.0,35,0.0,0,30.1,Clear
28.9,1000.0,43,0.0,0,35.6,Clear
29.3,1001.0,46,0.0,0,34.2,Clear
29.8,1001.0,49,0.0,0,32.8,Clear
30.2,1001.0,51,0.0,0,31.3,Clear
32.6,1002.0,42,0.0,0,25.7,Clear
34.9,1002.0,34,0.0,0,20.0,Clear
37.3,1002.0,25,0.0,0,14.4,Clear
38.8,1001.0,20,0.0,3,13.9,Clear
40.4,1001.0,16,0.0,5,13.4,Clear
41.9,1000.0,12,0.0,8,13.0,Clear
41.6,999.0,11,0.0,13,14.2,Clear
41.4,998.0,10,0.0,19,15.4,Clear
41.1,998.0,10,0.0,25,16.6,Clear
40.3,998.0,10,0.0,23,16.6,Clear
39.4,998.0,11,0.0,21,16.6,Clear
38.6,998.0,12,0.0,19,16.6,Clear
37.7,998.0,13,0.0,13,16.9,Clear
36.7,999.0,15,0.0,7,17.3,Clear
35.8,999.0,16,0.0,1,17.6,Clear
34.9,999.0,21,0.0,1,17.2,Clear
34.1,1000.0,26,0.0,0,16.7,Clear
33.2,1000.0,30,0.0,0,16.2,Clear
31.9,1000.0,36,0.0,0,22.3,Clear
30.6,1000.0,42,0.0,0,28.4,Clear
29.3,1000.0,48,0.0,0,34.6,Clear
29.7,1000.0,47,0.0,1,32.6,Clear
30.1,1001.0,46,0.0,1,30.7,Clear
30.5,1001.0,46,0.0,2,28.8,Clear
32.5,1002.0,40,0.0,3,25.3,Clear
34.6,1002.0,35,0.0,4,21.8,Clear
36.6,1003.0,29,0.0,5,18.4,Clear
38.0,1002.0,24,0.0,5,17.8,Clear
39.5,1001.0,19,0.0,5,17.2,Clear
40.9,1001.0,14,0.0,6,16.6,Clear
40.8,1000.0,14,0.0,9,16.2,Clear
40.8,999.0,14,0.0,12,15.8,Clear
40.7,999.0,13,0.0,15,15.5,Clear
39.9,999.0,15,0.0,18,13.2,Clear
39.2,999.0,16,0.0,21,10.9,Clear
38.4,999.0,18,0.0,24,8.6,Clear
37.6,999.0,20,0.0,24,9.6,Clear
36.8,1000.0,22,0.13,24,10.6,Rainy
36.0,1001.0,24,0.18,25,11.5,Rainy
34.8,1001.0,27,0.09,41,13.7,Rainy
33.7,1001.0,31,0.27,57,15.8,Chance of rain
32.5,1002.0,35,0.36,74,18.0,Chance of rain
31.8,1002.0,39,0.18,77,19.0,Chance of rain
31.2,1001.0,43,0.03,80,19.9,Chance of rain
30.5,1001.0,47,0.04,83,20.9,Chance of rain
30.5,1002.0,48,0.02,72,23.0,Chance of rain
30.6,1002.0,49,0.03,61,25.2,Clear
30.6,1002.0,51,0.04,51,27.4,Clear
32.7,1002.0,44,0.02,34,26.3,Clear
34.8,1002.0,38,0.0,17,25.2,Clear
36.9,1002.0,31,0.0,1,24.1,Clear
38.2,1001.0,26,0.0,6,23.3,Clear
39.6,1001.0,20,0.0,11,22.4,Clear
40.9,1000.0,15,0.0,16,21.6,Clear
40.0,999.0,16,0.0,21,23.3,Clear
39.0,999.0,17,0.0,26,25.0,Clear
38.1,998.0,18,0.0,31,26.6,Clear
37.2,998.0,21,0.0,22,24.8,Clear
36.4,998.0,24,0.0,12,23.0,Clear
35.5,998.0,27,0.0,3,21.2,Clear
34.4,998.0,31,0.0,2,19.8,Clear
33.3,999.0,35,0.0,2,18.4,Clear
32.2,1000.0,40,0.0,2,16.9,Clear
31.3,1000.0,44,0.0,4,19.9,Clear
30.5,1000.0,48,0.0,5,22.9,Clear
10.9,1018.0,71,0.0,8,15.8,Clear
10.9,1018.0,71,0.0,15,15.2,Clear
10.9,1018.0,70,0.0,21,14.6,Clear
10.9,1018.0,70,0.0,27,14.0,Clear
10.9,1018.0,70,0.0,25,15.5,Clear
11.0,1018.0,69,0.0,23,16.9,Clear
11.0,1017.0,68,0.0,21,18.4,Clear
11.8,1017.0,67,0.0,21,19.6,Clear
12.5,1017.0,66,0.0,22,20.8,Clear
13.3,1016.0,65,0.0,22,22.0,Clear
14.3,1016.0,66,0.0,40,23.5,Clear
15.2,1015.0,67,0.0,58,25.1,Clear
16.2,1014.0,68,0.0,76,26.6,Clear
16.4,1013.0,72,0.0,81,27.2,Clear
16.7,1012.0,75,0.83,87,27.8,Chance of rain
16.9,1011.0,79,1.11,93,28.4,Chance of rain
16.4,1010.0,80,0.56,89,30.8,Chance of rain
16.0,1009.0,81,1.7,84,33.2,Rainy
15.5,1008.0,82,2.27,79,35.6,Rainy
14.8,1007.0,84,1.13,77,35.3,Rainy
14.2,1006.0,86,1.17,75,34.9,Rainy
13.5,1006.0,88,1.56,73,34.6,Rainy
14.2,1005.0,90,0.78,76,35.0,Rainy
14.8,1005.0,91,0.83,79,35.5,Chance of rain
15.5,1005.0,93,1.11,83,36.0,Chance of rain
15.7,1005.0,94,0.56,81,36.0,Chance of rain
15.9,1005.0,94,0.27,78,36.0,Rainy
16.1,1005.0,95,0.36,76,36.0,Rainy
15.6,1005.0,93,0.18,66,34.4,Rainy
15.1,1006.0,91,0.0,57,32.9,Chance of rain
14.6,1006.0,89,0.0,47,31.3,Chance of rain
14.4,1007.0,87,0.0,53,29.5,Chance of rain
14.1,1007.0,85,0.0,59,27.7,Clear
13.9,1008.0,83,0.0,65,25.9,Clear
13.8,1008.0,80,0.0,69,26.4,Clear
13.7,1009.0,78,0.0,73,26.9,Chance of rain
13.6,1009.0,76,0.0,78,27.4,Chance of rain
13.3,1009.0,74,0.0,62,28.2,Chance of rain
13.1,1010.0,72,0.0,47,29.0,Chance of rain
12.8,1010.0,71,0.0,32,29.9,Chance of rain
12.1,1010.0,72,0.0,24,29.6,Chance of rain
11.5,1009.0,72,0.0,16,29.4,Clear
10.8,1009.0,73,0.0,7,29.2,Clear
10.3,1009.0,76,0.0,18,27.6,Clear
9.7,1009.0,79,1.1,28,26.0,Clear
9.2,1009.0,82,1.47,38,24.5,Clear
9.1,1008.0,85,0.73,54,20.9,Clear
8.9,1008.0,88,6.4,69,17.3,Rainy
8.8,1008.0,91,8.53,85,13.7,Rainy
8.9,1007.0,91,4.27,90,13.8,Rainy
9.1,1007.0,92,5.23,95,13.9,Rainy
9.2,1007.0,92,6.98,100,14.0,Rainy
9.2,1006.0,92,3.49,100,15.6,Rainy
9.3,1006.0,92,3.43,99,17.2,Rainy
9.3,1006.0,91,4.58,99,18.7,Rainy
9.8,1007.0,89,2.29,92,17.6,Rainy
10.3,1007.0,87,1.13,86,16.6,Rainy
10.8,1007.0,86,1.51,80,15.5,Rainy
11.6,1007.0,83,0.76,68,14.9,Rainy
12.4,1008.0,80,0.0,55,14.3,Chance of rain
13.2,1008.0,77,0.0,43,13.7,Chance of rain
13.9,1008.0,74,0.0,33,15.7,Chance of rain
14.5,1008.0,72,0.0,23,17.8,Clear
15.2,1008.0,70,0.0,13,19.8,Clear
14.8,1008.0,69,0.0,13,22.0,Clear
14.5,1008.0,69,0.0,13,24.1,Clear
14.1,1008.0,69,0.0,13,26.3,Clear
12.9,1008.0,70,0.0,33,23.4,Clear
11.8,1008.0,72,0.0,52,20.5,Clear
10.6,1008.0,73,0.0,72,17.6,Clear
11.1,1008.0,76,0.0,78,17.2,Clear
11.7,1008.0,79,0.27,85,16.7,Chance of rain
12.2,1008.0,82,0.36,91,16.2,Chance of rain
12.7,1008.0,85,0.18,91,15.2,Chance of rain
13.2,1007.0,89,0.83,90,14.3,Rainy
13.7,1007.0,92,1.11,90,13.3,Rainy
13.7,1007.0,92,0.56,84,15.6,Rainy
13.8,1007.0,91,2.33,78,17.9,Rainy
13.8,1007.0,91,3.11,71,20.2,Rainy
14.1,1007.0,89,1.56,74,18.4,Rainy
14.4,1007.0,86,1.23,77,16.6,Heavy rain at times
14.7,1007.0,84,1.64,79,14.8,Heavy rain at times
15.8,1007.0,79,0.82,81,13.4,Heavy rain at times
16.9,1007.0,75,0.4,82,12.1,Chance of rain
18.0,1007.0,71,0.53,84,10.8,Chance of rain
18.9,1007.0,67,0.27,84,11.9,Chance of rain
19.9,1007.0,64,0.17,84,13.0,Rainy
20.8,1007.0,61,0.22,83,14.0,Rainy
20.3,1007.0,63,0.11,82,15.2,Rainy
19.9,1007.0,64,0.9,80,16.4,Chance of rain
19.4,1007.0,65,1.2,79,17.6,Chance of rain
18.5,1007.0,66,0.6,76,16.7,Chance of rain
17.6,1008.0,66,0.5,74,15.7,Rainy
16.7,1008.0,67,0.67,72,14.8,Rainy
16.3,1009.0,68,0.33,73,12.4,Rainy
15.8,1009.0,69,0.17,75,10.0,Chance of rain
15.4,1010.0,70,0.22,76,7.6,Chance of rain
15.1,1010.0,71,0.11,61,6.5,Chance of rain
14.9,1010.0,72,0.07,46,5.4,Rainy
14.6,1010.0,73,0.09,31,4.3,Rainy
14.6,1010.0,73,0.04,23,4.2,Rainy
14.6,1010.0,73,0.0,14,4.1,Clear
14.6,1011.0,73,0.0,6,4.0,Clear
15.4,1011.0,71,0.0,5,4.8,Clear
16.2,1011.0,69,0.0,5,5.6,Clear
17.0,1012.0,67,0.0,4,6.5,Clear
18.0,1011.0,63,0.0,5,8.5,Clear
19.1,1011.0,59,0.0,5,10.6,Clear
20.1,1011.0,55,0.0,6,12.6,Clear
20.7,1011.0,53,0.0,7,15.6,Clear
21.2,1011.0,51,0.0,9,18.6,Clear
21.8,1011.0,49,0.0,10,21.6,Clear
21.9,1010.0,50,0.0,11,25.9,Clear
22.0,1010.0,51,0.0,11,30.2,Clear
22.1,1010.0,52,0.0,11,34.6,Clear
21.6,1010.0,55,0.0,10,36.1,Clear
21.0,1010.0,59,0.0,9,37.7,Clear
20.5,1010.0,63,0.0,7,39.2,Clear
19.9,1010.0,67,0.0,7,39.6,Clear
19.2,1010.0,70,0.0,7,40.0,Clear
18.6,1010.0,74,0.0,7,40.3,Clear
18.0,1010.0,77,0.0,25,38.2,Clear
17.5,1009.0,80,0.03,43,36.0,Clear
16.9,1009.0,83,0.04,60,33.8,Clear
16.7,1009.0,85,0.02,56,33.1,Clear
16.4,1009.0,86,0.03,53,32.4,Rainy
16.2,1010.0,88,0.04,49,31.7,Rainy
16.6,1010.0,85,0.02,48,39.0,Rainy
17.0,1010.0,82,0.57,48,46.3,Chance of rain
17.4,1010.0,79,0.76,48,53.6,Chance of rain
17.7,1009.0,73,0.38,41,46.3,Chance of rain
18.1,1009.0,67,0.3,35,39.0,Rainy
18.4,1009.0,61,0.4,29,31.7,Rainy
18.8,1009.0,60,0.2,38,23.6,Rainy
19.3,1008.0,59,0.93,48,15.6,Clear
19.7,1008.0,58,1.24,57,7.6,Clear
19.3,1008.0,60,0.62,65,11.3,Clear
19.0,1007.0,62,1.33,74,15.0,Rainy
18.6,1007.0,65,1.78,82,18.7,Rainy
17.5,1007.0,68,0.89,69,22.6,Rainy
16.4,1007.0,71,0.43,57,26.4,Rainy
15.3,1008.0,74,0.58,44,30.2,Rainy
14.2,1008.0,76,0.29,45,30.2,Rainy
13.2,1008.0,78,0.0,46,30.2,Clear
12.1,1009.0,79,0.0,47,30.2,Clear
11.7,1009.0,81,0.0,39,28.3,Clear
11.3,1009.0,82,0.0,32,26.4,Clear
10.9,1010.0,83,0.0,24,24.5,Clear
11.0,1010.0,82,0.0,18,22.6,Clear
11.0,1011.0,82,0.0,12,20.6,Clear
11.1,1012.0,82,0.0,7,18.7,Clear
11.8,1012.0,78,0.0,9,19.8,Clear
12.5,1013.0,74,0.0,11,20.9,Clear
13.2,1013.0,70,0.0,13,22.0,Clear
13.6,1013.0,64,0.0,12,25.2,Clear
14.0,1014.0,59,0.0,11,28.4,Clear
14.4,1014.0,53,0.0,11,31.7,Clear
14.0,1015.0,52,0.0,13,32.8,Clear
13.5,1015.0,51,0.0,16,33.8,Clear
13.1,1015.0,49,0.0,18,34.9,Clear
12.5,1016.0,49,0.0,25,34.6,Clear
12.0,1016.0,49,0.0,31,34.2,Clear
11.4,1017.0,49,0.0,38,33.8,Clear
11.0,1017.0,49,0.0,32,30.0,Clear
10.6,1018.0,49,0.0,26,26.2,Clear
10.2,1019.0,49,0.0,20,22.3,Clear
10.1,1019.0,50,0.0,16,18.7,Clear
10.0,1020.0,50,0.0,13,15.1,Clear
19.0,1015.0,45,0.0,0,15.1,Clear
18.5,1015.0,47,0.0,0,14.6,Clear
18.0,1015.0,49,0.0,0,14.2,Clear
17.5,1014.0,50,0.0,0,13.7,Clear
17.5,1014.0,50,0.0,0,13.7,Clear
17.4,1014.0,49,0.0,0,13.7,Clear
17.4,1014.0,49,0.0,0,13.7,Clear
19.4,1014.0,41,0.0,0,12.5,Clear
21.4,1014.0,34,0.0,0,11.3,Clear
23.4,1014.0,27,0.0,0,10.1,Clear
24.2,1014.0,25,0.0,0,9.4,Clear
24.9,1013.0,23,0.0,0,8.6,Clear
25.7,1013.0,21,0.0,0,7.9,Clear
27.1,1013.0,19,0.0,0,6.5,Clear
28.6,1012.0,18,0.0,0,5.0,Clear
30.0,1012.0,17,0.0,0,3.6,Clear
29.0,1012.0,16,0.0,0,3.4,Clear
28.0,1011.0,16,0.0,0,3.1,Clear
27.0,1011.0,16,0.0,0,2.9,Clear
26.1,1012.0,20,0.0,0,5.5,Clear
25.3,1013.0,24,0.0,0,8.2,Clear
24.4,1013.0,28,0.0,0,10.8,Clear
23.4,1013.0,30,0.0,0,10.7,Clear
22.4,1014.0,33,0.0,0,10.6,Clear
21.4,1014.0,36,0.0,0,10.4,Clear
19.8,1014.0,37,0.0,0,9.5,Clear
18.2,1013.0,38,0.0,0,8.5,Clear
16.6,1013.0,39,0.0,0,7.6,Clear
16.8,1013.0,41,0.0,0,7.3,Clear
17.1,1013.0,42,0.0,0,7.1,Clear
17.3,1013.0,44,0.0,0,6.8,Clear
19.3,1013.0,39,0.0,0,6.1,Clear
21.2,1013.0,34,0.0,0,5.4,Clear
23.2,1013.0,29,0.0,0,4.7,Clear
24.4,1013.0,26,0.0,0,6.7,Clear
25.6,1013.0,24,0.0,0,8.8,Clear
26.8,1013.0,21,0.0,0,10.8,Clear
28.9,1013.0,19,0.0,1,12.1,Clear
31.1,1012.0,18,0.0,1,13.4,Clear
33.2,1012.0,16,0.0,2,14.8,Clear
33.0,1012.0,16,0.0,1,15.1,Clear
32.7,1012.0,16,0.0,1,15.5,Clear
32.5,1013.0,16,0.0,0,15.8,Clear
31.2,1013.0,21,0.0,1,14.4,Clear
29.8,1014.0,25,0.0,1,13.0,Clear
28.5,1015.0,30,0.0,2,11.5,Clear
26.9,1015.0,31,0.0,1,11.8,Clear
25.4,1015.0,32,0.0,1,12.0,Clear
23.8,1016.0,34,0.0,0,12.2,Clear
22.4,1016.0,35,0.0,0,12.7,Clear
21.0,1015.0,36,0.0,0,13.2,Clear
19.6,1015.0,37,0.0,0,13.7,Clear
19.3,1015.0,37,0.0,0,15.7,Clear
19.0,1016.0,37,0.0,0,17.8,Clear
18.7,1016.0,38,0.0,0,19.8,Clear
20.1,1016.0,35,0.0,0,22.7,Clear
21.5,1016.0,32,0.0,0,25.6,Clear
22.9,1016.0,30,0.0,0,28.4,Clear
23.9,1016.0,29,0.0,0,29.6,Clear
24.9,1016.0,28,0.0,0,30.8,Clear
25.9,1016.0,27,0.0,0,32.0,Clear
27.5,1016.0,27,0.0,0,31.3,Clear
29.1,1015.0,27,0.0,0,30.6,Clear
30.7,1015.0,27,0.0,0,29.9,Clear
29.8,1015.0,30,0.0,0,29.0,Clear
28.8,1015.0,33,0.0,0,28.2,Clear
27.9,1015.0,35,0.0,0,27.4,Clear
26.3,1016.0,39,0.0,0,25.3,Clear
24.6,1017.0,43,0.0,0,23.3,Clear
23.0,1018.0,48,0.0,0,21.2,Clear
22.1,1019.0,50,0.0,0,19.8,Clear
21.1,1019.0,53,0.0,0,18.4,Clear
20.2,1020.0,56,0.0,0,16.9,Clear
18.8,1020.0,56,0.0,0,20.0,Clear
17.3,1020.0,56,0.0,0,23.2,Clear
15.9,1020.0,56,0.0,0,26.3,Clear
15.3,1020.0,57,0.0,0,28.0,Clear
